,index,timestamp,userID,data_str,movieID,rating
252,38360,2023-02-08T02:24:01,300154,GET /rate/plymouth+adventure+1952=4,plymouth+adventure+1952,4
253,38432,2023-02-08T02:24:02,304033,GET /rate/alice+in+wonderland+1951=4,alice+in+wonderland+1951,4
254,38637,2023-02-08T02:24:02,726045,GET /rate/snake-crane+secret+1978=4,snake-crane+secret+1978,4
255,38883,2023-02-08T02:24:02,455257,GET /rate/the+hobbit+the+desolation+of+smaug+2013=3,the+hobbit+the+desolation+of+smaug+2013,3
256,38950,2023-02-08T02:24:03,185889,GET /rate/gomorrah+2008=4,gomorrah+2008,4
257,39332,2023-02-08T02:24:03,739802,GET /rate/among+giants+1998=3,among+giants+1998,3
258,39405,2023-02-08T02:24:03,251227,GET /rate/tangled+2010=4,tangled+2010,4
259,39436,2023-02-08T02:24:04,155381,GET /rate/playing+for+keeps+2012=3,playing+for+keeps+2012,3
260,39486,2023-02-08T02:24:04,503815,GET /rate/the+play+house+1921=4,the+play+house+1921,4
261,39571,2023-02-08T02:24:04,295648,GET /rate/dragon+ball+z+broly+-+the+legendary+super+saiyan+1993=3,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,3
262,39885,2023-02-08T02:24:04,863333,GET /rate/since+you+went+away+1944=4,since+you+went+away+1944,4
263,39897,2023-02-08T02:24:04,604854,GET /rate/eat+2011=4,eat+2011,4
264,40018,2023-02-08T02:24:05,648961,GET /rate/ivans+childhood+1962=3,ivans+childhood+1962,3
265,40461,2023-02-08T02:24:05,825639,GET /rate/education+for+death+1943=4,education+for+death+1943,4
266,40563,2023-02-08T02:24:06,225892,GET /rate/guardians+of+the+galaxy+2014=5,guardians+of+the+galaxy+2014,5
267,40608,2023-02-08T02:24:06,848988,GET /rate/enemy+2013=3,enemy+2013,3
268,40785,2023-02-08T02:24:06,430466,GET /rate/the+statement+2003=4,the+statement+2003,4
269,40813,2023-02-08T02:24:06,347376,GET /rate/pontypool+2009=4,pontypool+2009,4
270,40936,2023-02-08T02:24:06,682700,GET /rate/assassination+of+a+high+school+president+2008=3,assassination+of+a+high+school+president+2008,3
271,40970,2023-02-08T02:24:06,210793,GET /rate/interstellar+2014=5,interstellar+2014,5
272,41202,2023-02-08T02:24:07,99396,GET /rate/towelhead+2008=4,towelhead+2008,4
273,41280,2023-02-08T02:24:07,82890,GET /rate/wild+at+heart+1990=3,wild+at+heart+1990,3
274,41541,2023-02-08T02:24:07,704206,GET /rate/the+terminator+1984=3,the+terminator+1984,3
275,41767,2023-02-08T02:24:08,889456,GET /rate/the+gumball+rally+1976=4,the+gumball+rally+1976,4
276,41871,2023-02-08T02:24:08,297599,GET /rate/admission+2013=2,admission+2013,2
277,42051,2023-02-08T02:24:08,574367,GET /rate/million+dollar+arm+2014=3,million+dollar+arm+2014,3
278,42187,2023-02-08T02:24:09,737667,GET /rate/cold+fever+1995=5,cold+fever+1995,5
279,42196,2023-02-08T02:24:09,6031,GET /rate/el+topo+1970=3,el+topo+1970,3
280,42224,2023-02-08T02:24:09,752322,GET /rate/vision+quest+1985=3,vision+quest+1985,3
281,42382,2023-02-08T02:24:09,691406,GET /rate/the+girl+who+kicked+the+hornets+nest+2009=4,the+girl+who+kicked+the+hornets+nest+2009,4
282,42488,2023-02-08T02:24:09,273261,GET /rate/inception+2010=4,inception+2010,4
283,42630,2023-02-08T02:24:09,776984,GET /rate/the+golden+coach+1952=4,the+golden+coach+1952,4
284,42661,2023-02-08T02:24:09,626538,GET /rate/the+dark+knight+2008=4,the+dark+knight+2008,4
285,42677,2023-02-08T02:24:09,570440,GET /rate/girls+rock+2008=4,girls+rock+2008,4
286,43308,2023-02-08T02:24:11,755056,GET /rate/a+man+for+all+seasons+1966=4,a+man+for+all+seasons+1966,4
287,43336,2023-02-08T02:24:11,390951,GET /rate/lady+jane+1986=4,lady+jane+1986,4
288,43354,2023-02-08T02:24:11,436192,GET /rate/woodstock+1970=5,woodstock+1970,5
289,43541,2023-02-08T02:24:11,384616,GET /rate/may+i+kill+u+2013=3,may+i+kill+u+2013,3
290,43557,2023-02-08T02:24:11,667112,GET /rate/le+doulos+1963=4,le+doulos+1963,4
291,43627,2023-02-08T02:24:11,316763,GET /rate/gattaca+1997=3,gattaca+1997,3
292,43702,2023-02-08T02:24:11,412774,GET /rate/the+road+to+guantanamo+2006=4,the+road+to+guantanamo+2006,4
293,43828,2023-02-08T02:24:12,369482,GET /rate/u.s.+marshals+1998=3,u.s.+marshals+1998,3
294,43957,2023-02-08T02:24:12,832887,GET /rate/the+jane+austen+book+club+2007=3,the+jane+austen+book+club+2007,3
295,43993,2023-02-08T02:24:12,889766,GET /rate/ratatouille+2007=3,ratatouille+2007,3
296,44005,2023-02-08T02:24:12,885298,GET /rate/ten+2002=3,ten+2002,3
297,44021,2023-02-08T02:24:12,696356,GET /rate/the+good_+the+bad+and+the+ugly+1966=4,the+good_+the+bad+and+the+ugly+1966,4
298,44099,2023-02-08T02:24:12,933186,GET /rate/life+is+a+bed+of+roses+1983=3,life+is+a+bed+of+roses+1983,3
299,44303,2023-02-08T02:24:12,785946,GET /rate/the+diary+of+an+unknown+soldier+1959=3,the+diary+of+an+unknown+soldier+1959,3
300,44344,2023-02-08T02:24:13,74287,GET /rate/stag+night+2008=2,stag+night+2008,2
301,44780,2023-02-08T02:24:13,141336,GET /rate/star+wars+1977=4,star+wars+1977,4
302,44788,2023-02-08T02:24:13,246952,GET /rate/maverick+1994=3,maverick+1994,3
303,44944,2023-02-08T02:24:14,240573,GET /rate/raajneeti+2010=4,raajneeti+2010,4
304,45089,2023-02-08T02:24:14,333325,GET /rate/the+hustler+1961=4,the+hustler+1961,4
305,45220,2023-02-08T02:24:14,132850,GET /rate/the+king+of+comedy+1982=4,the+king+of+comedy+1982,4
306,45239,2023-02-08T02:24:14,673537,GET /rate/the+sword+in+the+stone+1963=2,the+sword+in+the+stone+1963,2
307,45336,2023-02-08T02:24:14,823481,GET /rate/frozen+2013=5,frozen+2013,5
308,45373,2023-02-08T02:24:14,617627,GET /rate/the+incredibles+2004=4,the+incredibles+2004,4
309,45580,2023-02-08T02:24:15,527896,GET /rate/my+best+friend+2006=4,my+best+friend+2006,4
310,45700,2023-02-08T02:24:15,571008,GET /rate/them+2006=4,them+2006,4
311,45715,2023-02-08T02:24:15,401239,GET /rate/toy+story+3+2010=3,toy+story+3+2010,3
312,45952,2023-02-08T02:24:16,828916,GET /rate/seven+samurai+1954=5,seven+samurai+1954,5
313,46031,2023-02-08T02:24:16,308154,GET /rate/treasure+planet+2002=3,treasure+planet+2002,3
314,46182,2023-02-08T02:24:16,812779,GET /rate/the+thorn+in+the+heart+2009=3,the+thorn+in+the+heart+2009,3
315,46345,2023-02-08T02:24:16,274900,GET /rate/cinderella+2015=3,cinderella+2015,3
316,46703,2023-02-08T02:24:17,894988,GET /rate/yamakasi+2001=3,yamakasi+2001,3
317,46766,2023-02-08T02:24:17,522726,GET /rate/the+green+mile+1999=4,the+green+mile+1999,4
318,46784,2023-02-08T02:24:17,80750,GET /rate/pirates+of+the+caribbean+dead+mans+chest+2006=5,pirates+of+the+caribbean+dead+mans+chest+2006,5
319,46804,2023-02-08T02:24:17,524494,GET /rate/goodfellas+1990=4,goodfellas+1990,4
320,46980,2023-02-08T02:24:17,496538,GET /rate/thor+2011=4,thor+2011,4
321,47132,2023-02-08T02:24:18,291340,GET /rate/wyrmwood+road+of+the+dead+2014=4,wyrmwood+road+of+the+dead+2014,4
322,47322,2023-02-08T02:24:18,6910,GET /rate/goodfellas+1990=4,goodfellas+1990,4
323,47474,2023-02-08T02:24:18,687322,GET /rate/molly+maxwell+2013=4,molly+maxwell+2013,4
324,47704,2023-02-08T02:24:19,55108,GET /rate/the+wrecking+crew+2008=3,the+wrecking+crew+2008,3
325,48083,2023-02-08T02:24:19,920754,GET /rate/a+colt+is+my+passport+1967=4,a+colt+is+my+passport+1967,4
326,48129,2023-02-08T02:24:19,882403,GET /rate/pokmon+the+movie+black+victini+and+reshiram+2011=3,pokmon+the+movie+black+victini+and+reshiram+2011,3
327,48448,2023-02-08T02:24:20,853842,GET /rate/tainted+1998=3,tainted+1998,3
328,48558,2023-02-08T02:24:20,839431,GET /rate/i+killed+my+mother+2009=4,i+killed+my+mother+2009,4
329,48785,2023-02-08T02:24:21,175288,GET /rate/wont+back+down+2012=3,wont+back+down+2012,3
330,48893,2023-02-08T02:24:21,532944,GET /rate/sullivans+travels+1941=4,sullivans+travels+1941,4
331,48949,2023-02-08T02:24:21,335958,GET /rate/star+wars+1977=5,star+wars+1977,5
332,49158,2023-02-08T02:24:21,725443,GET /rate/the+good_+the+bad+and+the+ugly+1966=4,the+good_+the+bad+and+the+ugly+1966,4
333,49905,2023-02-08T02:24:23,733243,GET /rate/true+crime+1999=5,true+crime+1999,5
334,50057,2023-02-08T02:24:23,708420,GET /rate/the+terminator+1984=3,the+terminator+1984,3
335,50196,2023-02-08T02:24:23,199370,GET /rate/il+posto+1961=4,il+posto+1961,4
336,50316,2023-02-08T02:24:23,738142,GET /rate/avatar+2009=3,avatar+2009,3
337,50356,2023-02-08T02:24:24,373454,GET /rate/casual+relations+1974=4,casual+relations+1974,4
338,50387,2023-02-08T02:24:24,688900,GET /rate/little+big+soldier+2010=4,little+big+soldier+2010,4
339,50393,2023-02-08T02:24:24,746555,GET /rate/walle+2008=4,walle+2008,4
340,50420,2023-02-08T02:24:24,334566,GET /rate/the+forsyte+saga+1967=4,the+forsyte+saga+1967,4
341,50433,2023-02-08T02:24:24,20340,GET /rate/tom+and+huck+1995=3,tom+and+huck+1995,3
342,50511,2023-02-08T02:24:24,234572,GET /rate/sebastian+maniscalco+whats+wrong+with+people+2012=4,sebastian+maniscalco+whats+wrong+with+people+2012,4
343,50682,2023-02-08T02:24:24,583019,GET /rate/the+perfect+score+2004=4,the+perfect+score+2004,4
344,50929,2023-02-08T02:24:25,250960,GET /rate/murder+on+the+orient+express+1974=3,murder+on+the+orient+express+1974,3
345,50942,2023-02-08T02:24:25,838335,GET /rate/curse+of+chucky+2013=4,curse+of+chucky+2013,4
346,51088,2023-02-08T02:24:25,871342,GET /rate/personal+effects+2009=3,personal+effects+2009,3
347,51537,2023-02-08T02:24:26,795690,GET /rate/harry+potter+and+the+deathly+hallows+part+1+2010=4,harry+potter+and+the+deathly+hallows+part+1+2010,4
348,51851,2023-02-08T02:24:26,482273,GET /rate/the+twilight+samurai+2002=4,the+twilight+samurai+2002,4
349,51877,2023-02-08T02:24:26,418039,GET /rate/the+things+of+life+1970=3,the+things+of+life+1970,3
350,51941,2023-02-08T02:24:26,422115,GET /rate/saving+private+ryan+1998=4,saving+private+ryan+1998,4
351,52043,2023-02-08T02:24:27,909348,GET /rate/the+revenge+of+frankenstein+1958=3,the+revenge+of+frankenstein+1958,3
352,52496,2023-02-08T02:24:28,617017,GET /rate/keep+your+right+up+1987=3,keep+your+right+up+1987,3
353,52889,2023-02-08T02:24:28,164729,GET /rate/kiss+of+the+spider+woman+1985=4,kiss+of+the+spider+woman+1985,4
354,53053,2023-02-08T02:24:29,376894,GET /rate/ted+bundy+2002=4,ted+bundy+2002,4
355,53191,2023-02-08T02:24:29,623490,GET /rate/the+human+condition+ii+road+to+eternity+1959=4,the+human+condition+ii+road+to+eternity+1959,4
356,53244,2023-02-08T02:24:29,773907,GET /rate/the+shadow+riders+1982=3,the+shadow+riders+1982,3
357,53360,2023-02-08T02:24:29,705910,GET /rate/dragon+ball+z+broly+-+second+coming+1994=3,dragon+ball+z+broly+-+second+coming+1994,3
358,53610,2023-02-08T02:24:30,320463,GET /rate/chimpanzee+2012=4,chimpanzee+2012,4
359,53620,2023-02-08T02:24:30,3474,GET /rate/spirited+away+2001=3,spirited+away+2001,3
360,53742,2023-02-08T02:24:30,799819,GET /rate/twice+upon+a+yesterday+1998=3,twice+upon+a+yesterday+1998,3
361,53763,2023-02-08T02:24:30,448444,GET /rate/music+and+lyrics+2007=3,music+and+lyrics+2007,3
362,54029,2023-02-08T02:24:30,536875,GET /rate/my+neighbor+totoro+1988=4,my+neighbor+totoro+1988,4
363,54069,2023-02-08T02:24:30,495216,GET /rate/my+life+in+pink+1997=4,my+life+in+pink+1997,4
364,54389,2023-02-08T02:24:31,612174,GET /rate/wild+boys+of+the+road+1933=3,wild+boys+of+the+road+1933,3
365,54441,2023-02-08T02:24:31,173305,GET /rate/nightcrawler+2014=4,nightcrawler+2014,4
366,54895,2023-02-08T02:24:32,335099,GET /rate/eastern+promises+2007=3,eastern+promises+2007,3
367,54955,2023-02-08T02:24:32,911230,GET /rate/dial+m+for+murder+1954=5,dial+m+for+murder+1954,5
368,54995,2023-02-08T02:24:32,277330,GET /rate/the+lord+of+the+rings+the+fellowship+of+the+ring+2001=4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
369,55014,2023-02-08T02:24:32,866705,GET /rate/ulysses+1954=3,ulysses+1954,3
370,55102,2023-02-08T02:24:32,388382,GET /rate/cowboy+bebop+the+movie+2001=3,cowboy+bebop+the+movie+2001,3
371,55625,2023-02-08T02:24:33,606090,GET /rate/on+golden+pond+1981=4,on+golden+pond+1981,4
372,55634,2023-02-08T02:24:33,508798,GET /rate/pleasantville+1998=3,pleasantville+1998,3
373,55663,2023-02-08T02:24:33,226199,GET /rate/zero+2+2010=4,zero+2+2010,4
374,55695,2023-02-08T02:24:33,306595,GET /rate/the+house+with+laughing+windows+1976=4,the+house+with+laughing+windows+1976,4
375,56020,2023-02-08T02:24:34,426240,GET /rate/the+spy+who+came+in+from+the+cold+1965=4,the+spy+who+came+in+from+the+cold+1965,4
376,56174,2023-02-08T02:24:34,333218,GET /rate/battleship+potemkin+1925=4,battleship+potemkin+1925,4
377,56420,2023-02-08T02:24:35,673586,GET /rate/red+cliff+2008=4,red+cliff+2008,4
378,56594,2023-02-08T02:24:35,817613,GET /rate/matewan+1987=4,matewan+1987,4
379,56789,2023-02-08T02:24:35,402500,GET /rate/saving+private+ryan+1998=4,saving+private+ryan+1998,4
380,56810,2023-02-08T02:24:36,584765,GET /rate/tangled+2010=4,tangled+2010,4
381,56940,2023-02-08T02:24:36,258175,GET /rate/snowpiercer+2013=4,snowpiercer+2013,4
382,56987,2023-02-08T02:24:36,399776,GET /rate/galaxy+quest+1999=4,galaxy+quest+1999,4
383,57068,2023-02-08T02:24:36,172164,GET /rate/tom+dick+and+harry+1941=4,tom+dick+and+harry+1941,4
384,57509,2023-02-08T02:24:37,703165,GET /rate/papillon+1973=5,papillon+1973,5
385,57752,2023-02-08T02:24:37,535886,GET /rate/chicken+little+2005=4,chicken+little+2005,4
386,57908,2023-02-08T02:24:38,37159,GET /rate/red+dog+2011=4,red+dog+2011,4
387,57924,2023-02-08T02:24:38,292079,GET /rate/a+separation+2011=5,a+separation+2011,5
388,58241,2023-02-08T02:24:38,215760,GET /rate/a+perfect+murder+1998=4,a+perfect+murder+1998,4
389,58486,2023-02-08T02:24:39,409360,GET /rate/jules+and+jim+1962=4,jules+and+jim+1962,4
390,58662,2023-02-08T02:24:39,334562,GET /rate/gardens+of+the+night+2008=3,gardens+of+the+night+2008,3
391,58814,2023-02-08T02:24:39,542893,GET /rate/aftermath+1994=4,aftermath+1994,4
392,58833,2023-02-08T02:24:39,51292,GET /rate/winter+light+1963=5,winter+light+1963,5
393,59081,2023-02-08T02:24:40,123426,GET /rate/all+the+fine+young+cannibals+1960=3,all+the+fine+young+cannibals+1960,3
394,59093,2023-02-08T02:24:40,224921,GET /rate/how+to+train+your+dragon+2010=5,how+to+train+your+dragon+2010,5
395,59820,2023-02-08T02:24:41,681160,GET /rate/snow+white+and+the+huntsman+2012=4,snow+white+and+the+huntsman+2012,4
396,59890,2023-02-08T02:24:41,587444,GET /rate/good+bye_+lenin+2003=5,good+bye_+lenin+2003,5
397,60267,2023-02-08T02:24:42,843888,GET /rate/quantum+of+solace+2008=4,quantum+of+solace+2008,4
398,60332,2023-02-08T02:24:42,802235,GET /rate/how+to+train+your+dragon+2010=3,how+to+train+your+dragon+2010,3
399,60431,2023-02-08T02:24:42,693399,GET /rate/up+2009=4,up+2009,4
400,60846,2023-02-08T02:24:43,884535,GET /rate/cold+prey+2006=3,cold+prey+2006,3
401,61241,2023-02-08T02:24:44,883688,GET /rate/election+2+2006=4,election+2+2006,4
402,61289,2023-02-08T02:24:44,243259,GET /rate/leon+the+professional+1994=4,leon+the+professional+1994,4
403,61310,2023-02-08T02:24:44,464806,GET /rate/akira+1988=4,akira+1988,4
404,61319,2023-02-08T02:24:44,484476,GET /rate/delusion+1991=4,delusion+1991,4
405,61355,2023-02-08T02:24:44,241052,GET /rate/ghostbusters+1984=4,ghostbusters+1984,4
406,61403,2023-02-08T02:24:44,225795,GET /rate/the+flying+deuces+1939=3,the+flying+deuces+1939,3
407,61815,2023-02-08T02:24:45,115023,GET /rate/luther+2003=4,luther+2003,4
408,61833,2023-02-08T02:24:45,610942,GET /rate/the+amityville+horror+1979=3,the+amityville+horror+1979,3
409,62040,2023-02-08T02:24:45,896253,GET /rate/beetlejuice+1988=4,beetlejuice+1988,4
410,62238,2023-02-08T02:24:46,435324,GET /rate/live+nude+girls+1995=5,live+nude+girls+1995,5
411,62246,2023-02-08T02:24:46,400833,GET /rate/se7en+1995=4,se7en+1995,4
412,62327,2023-02-08T02:24:46,43325,GET /rate/contact+1997=4,contact+1997,4
413,62599,2023-02-08T02:24:46,671054,GET /rate/night+patrol+1984=3,night+patrol+1984,3
414,62748,2023-02-08T02:24:47,110369,GET /rate/beer+wars+2009=3,beer+wars+2009,3
415,62803,2023-02-08T02:24:47,220768,GET /rate/pax+americana+and+the+weaponization+of+space+2009=3,pax+americana+and+the+weaponization+of+space+2009,3
416,62935,2023-02-08T02:24:47,543713,GET /rate/rabbit+without+ears+2+2009=3,rabbit+without+ears+2+2009,3
417,63053,2023-02-08T02:24:47,586686,GET /rate/die+zwlf+geschworenen+1963=3,die+zwlf+geschworenen+1963,3
418,63082,2023-02-08T02:24:47,383646,GET /rate/the+raid+2+2014=5,the+raid+2+2014,5
419,63215,2023-02-08T02:24:47,780968,GET /rate/battle+of+the+bulge+1965=4,battle+of+the+bulge+1965,4
420,63267,2023-02-08T02:24:47,575416,GET /rate/godzilla+vs.+king+ghidorah+1991=3,godzilla+vs.+king+ghidorah+1991,3
421,63271,2023-02-08T02:24:48,19590,GET /rate/my+little+business+1999=3,my+little+business+1999,3
422,63421,2023-02-08T02:24:48,27964,GET /rate/nobody+else+but+you+2011=5,nobody+else+but+you+2011,5
423,63707,2023-02-08T02:24:48,629956,GET /rate/the+adventures+of+robin+hood+1938=5,the+adventures+of+robin+hood+1938,5
424,63905,2023-02-08T02:24:49,90749,GET /rate/ratatouille+2007=5,ratatouille+2007,5
425,64303,2023-02-08T02:24:49,452004,GET /rate/kill+bill+vol.+1+2003=5,kill+bill+vol.+1+2003,5
426,64447,2023-02-08T02:24:50,404408,GET /rate/london+boulevard+2010=4,london+boulevard+2010,4
427,64705,2023-02-08T02:24:50,237798,GET /rate/kuch+kuch+hota+hai+1998=5,kuch+kuch+hota+hai+1998,5
428,64793,2023-02-08T02:24:50,898872,GET /rate/alien+predators+1985=3,alien+predators+1985,3
429,64877,2023-02-08T02:24:50,917309,GET /rate/megamind+2010=3,megamind+2010,3
430,64887,2023-02-08T02:24:50,42768,GET /rate/beetlejuice+1988=4,beetlejuice+1988,4
431,65171,2023-02-08T02:24:51,1056,GET /rate/oceans+eleven+2001=3,oceans+eleven+2001,3
432,65351,2023-02-08T02:24:51,64816,GET /rate/birdy+1984=5,birdy+1984,5
433,65386,2023-02-08T02:24:51,832616,GET /rate/the+boondock+saints+1999=5,the+boondock+saints+1999,5
434,65525,2023-02-08T02:24:52,524332,GET /rate/the+phantom+of+the+opera+2004=5,the+phantom+of+the+opera+2004,5
435,65811,2023-02-08T02:24:52,938872,GET /rate/short+term+12+2013=4,short+term+12+2013,4
436,66339,2023-02-08T02:24:53,763270,GET /rate/the+blue+dahlia+1946=5,the+blue+dahlia+1946,5
437,66442,2023-02-08T02:24:53,349522,GET /rate/pope+joan+2009=3,pope+joan+2009,3
438,66839,2023-02-08T02:24:54,437874,GET /rate/crime+story+1993=4,crime+story+1993,4
439,66853,2023-02-08T02:24:54,428099,GET /rate/the+matrix+1999=4,the+matrix+1999,4
440,66855,2023-02-08T02:24:54,16318,GET /rate/ararat+2002=4,ararat+2002,4
441,66974,2023-02-08T02:24:54,898643,GET /rate/faat+kin+2001=4,faat+kin+2001,4
442,67049,2023-02-08T02:24:54,324694,GET /rate/the+agony+and+the+ecstasy+1965=4,the+agony+and+the+ecstasy+1965,4
443,67111,2023-02-08T02:24:55,516402,GET /rate/mirror+mirror+2012=4,mirror+mirror+2012,4
444,67429,2023-02-08T02:24:55,920506,GET /rate/facing+windows+2003=4,facing+windows+2003,4
445,67490,2023-02-08T02:24:55,414676,GET /rate/the+13th+warrior+1999=3,the+13th+warrior+1999,3
446,67504,2023-02-08T02:24:55,479959,GET /rate/penguins+of+madagascar+2014=4,penguins+of+madagascar+2014,4
447,67592,2023-02-08T02:24:55,106537,GET /rate/the+power+of+nightmares+2004=3,the+power+of+nightmares+2004,3
448,67710,2023-02-08T02:24:56,609284,GET /rate/phar+lap+1983=3,phar+lap+1983,3
449,68055,2023-02-08T02:24:56,931995,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=3,harry+potter+and+the+deathly+hallows+part+2+2011,3
450,68503,2023-02-08T02:24:57,595070,GET /rate/its+alive+iii+island+of+the+alive+1987=5,its+alive+iii+island+of+the+alive+1987,5
451,68520,2023-02-08T02:24:57,925284,GET /rate/aftermath+2012=3,aftermath+2012,3
452,68808,2023-02-08T02:24:58,424577,GET /rate/tentao+1997=4,tentao+1997,4
453,68850,2023-02-08T02:24:58,810059,GET /rate/vice+2015=4,vice+2015,4
454,68867,2023-02-08T02:24:58,792176,GET /rate/capital+2012=3,capital+2012,3
455,68929,2023-02-08T02:24:58,763548,GET /rate/the+triplets+of+belleville+2003=3,the+triplets+of+belleville+2003,3
456,68943,2023-02-08T02:24:58,108791,GET /rate/just+love+me+2006=4,just+love+me+2006,4
457,69051,2023-02-08T02:24:58,170828,GET /rate/night+and+the+city+1950=4,night+and+the+city+1950,4
458,69203,2023-02-08T02:24:58,540291,GET /rate/se7en+1995=4,se7en+1995,4
459,69400,2023-02-08T02:24:59,349708,GET /rate/take+out+2004=3,take+out+2004,3
460,69749,2023-02-08T02:24:59,802097,GET /rate/exhibition+2013=3,exhibition+2013,3
461,69792,2023-02-08T02:25,703276,GET /rate/girls+just+want+to+have+fun+1985=4,girls+just+want+to+have+fun+1985,4
462,69794,2023-02-08T02:25,687879,GET /rate/bad+day+at+black+rock+1955=5,bad+day+at+black+rock+1955,5
463,69921,2023-02-08T02:25,259660,GET /rate/our+hospitality+1923=5,our+hospitality+1923,5
464,70017,2023-02-08T02:25,506932,GET /rate/catch.44+2011=3,catch.44+2011,3
465,70235,2023-02-08T02:25,763765,GET /rate/first+blood+1982=4,first+blood+1982,4
466,70332,2023-02-08T02:25:01,220653,GET /rate/sympathy+for+delicious+2011=4,sympathy+for+delicious+2011,4
467,70373,2023-02-08T02:25:01,479053,GET /rate/white+heat+1949=4,white+heat+1949,4
468,70436,2023-02-08T02:25:01,105049,GET /rate/inception+2010=4,inception+2010,4
469,70453,2023-02-08T02:25:01,650904,GET /rate/transformers+age+of+extinction+2014=2,transformers+age+of+extinction+2014,2
